id,value
814082,82
13815,815
147763,763
406287,287
1660035,35
852631,631
934677,677
1004482,482
3218782,782
38146,146
4876821,821
1408618,618
158872,872
2180007,7
3947562,562
2902547,547
4610478,478
4884012,12
1333476,476
4632737,737
334725,725
2429716,716
4184876,876
1280455,455
1257318,318
4433923,923
2683779,779
38845,845
3046155,155
3601802,802
1835115,115
1544547,547
2443305,305
834344,344
3439289,289
3780570,570
2564170,170
3646266,266
812562,562
2501053,53
858522,522
1636801,801
1144627,627
4937643,643
4571036,36
53176,176
4276224,224
3628686,686
1118164,164
3463169,169
2444117,117
4038028,28
3467430,430
469111,111
1177227,227
3565010,10
20116,116
4271707,707
4458650,650
475052,52
1888987,987
3862016,16
926742,742
3432662,662
4818329,329
164155,155
1267999,999
3953666,666
2027059,59
2609692,692
1259062,62
904860,860
3913667,667
614275,275
2736897,897
3106989,989
69483,483
268961,961
542379,379
2264076,76
848275,275
4789328,328
591071,71
1692301,301
4465136,136
1562246,246
3140137,137
164766,766
3101561,561
3302950,950
2703069,69
2254929,929
4134296,296
923526,526
3795762,762
988070,70
2540756,756
4642562,562
2210626,626
4017899,899
2984620,620
2988679,679
2743139,139
4832,832
3916960,960
1992297,297
297325,325
841633,633
2054284,284
4211763,763
2817104,104
1987600,600
526676,676
493221,221
218806,806
1327477,477
225506,506
333511,511
3269920,920
1871863,863
4993442,442
4077561,561
4791612,612
4890526,526
3871500,500
1350844,844
2557610,610
3895049,49
3783204,204
390563,563
4117089,89
3350811,811
3701715,715
3951822,822
122442,442
1624138,138
504757,757
4657012,12
1291492,492
2771898,898
333533,533
4719997,997
2094538,538
892080,80
3173641,641
1864482,482
303520,520
1067149,149
4196743,743
3276765,765
1852068,68
1413962,962
351095,95
2237862,862
4265094,94
3657627,627
471437,437
705759,759
3119106,106
1731880,880
2771924,924
1702535,535
2505109,109
3132133,133
4337373,373
533785,785
1590135,135
3018092,92
3558949,949
2967806,806
1032045,45
3228448,448
216947,947
2561882,882
2916990,990
2262668,668
2951449,449
4550804,804
4531835,835
1476761,761
576172,172
4090196,196
4424652,652
725557,557
3024835,835
1013352,352
1738143,143
344092,92
565998,998
3735152,152
4803531,531
3504506,506
4296179,179
910188,188
4929702,702
600864,864
3905146,146
3741922,922
2059567,567
193117,117
3333502,502
613910,910
2180168,168
465444,444
4694343,343
559234,234
2674218,218
2203379,379
3587807,807
3755209,209
1292059,59
3247943,943
2170800,800
2286616,616
3320936,936
3313878,878
4179426,426
1432583,583
4330572,572
4053808,808
1542401,401
1439738,738
3275479,479
4903138,138
860343,343
4737528,528
4561330,330
342641,641
2502491,491
1976242,242
1616792,792
2138972,972
4692160,160
113154,154
847304,304
4387635,635
1616082,82
2046464,464
4412275,275
3888910,910
3256292,292
2901882,882
3885786,786
4283240,240
2779825,825
1268665,665
3027958,958
228811,811
203470,470
233927,927
171015,15
2183591,591
1589847,847
1750465,465
1374662,662
2413858,858
1204217,217
1328503,503
2002455,455
2328149,149
748147,147
794332,332
1785257,257
3525870,870
1391816,816
4162692,692
4971405,405
2227067,67
613559,559
3612096,96
2984915,915
3870391,391
1051250,250
66946,946
4726972,972
504090,90
4471254,254
4503293,293
71567,567
581180,180
1389885,885
186541,541
4568267,267
3255892,892
4207540,540
3822921,921
4260952,952
465742,742
3097334,334
2724418,418
3722325,325
982584,584
685485,485
4621202,202
4781487,487
3043723,723
3576892,892
1305052,52
4848373,373
3382696,696
2104837,837
3227885,885
750000,0
1307666,666
2755538,538
180665,665
2677889,889
3853688,688
130309,309
4975815,815
2674051,51
2933428,428
4185307,307
825334,334
3303257,257
4388410,410
1798209,209
75525,525
3336436,436
2343799,799
2846782,782
2841205,205
3279357,357
4247083,83
2510916,916
2430941,941
3410454,454
2915113,113
4846881,881
457784,784
4143336,336
4118605,605
3459564,564
2841553,553
2321032,32
4450669,669
3696620,620
1226934,934
2170182,182
2703152,152
2011823,823
4101941,941
3740732,732
56186,186
3528689,689
52822,822
2603294,294
3761824,824
2121906,906
3103799,799
3012310,310
2417334,334
3711454,454
2263587,587
4960308,308
4306357,357
4935578,578
2232744,744
3447331,331
3189130,130
821648,648
4110709,709
994111,111
103310,310
833222,222
4928193,193
3123791,791
52457,457
1721572,572
3145109,109
3397087,87
4428976,976
1933694,694
2693656,656
4834262,262
442385,385
990023,23
967384,384
857551,551
2964622,622
1992547,547
1916574,574
3067081,81
4468005,5
5884,884
4014903,903
111082,82
791154,154
455767,767
2355545,545
3922413,413
611956,956
1699916,916
4914734,734
1593316,316
4330120,120
3295902,902
2279996,996
1625662,662
2623011,11
3097547,547
33083,83
3105404,404
4938151,151
3297145,145
3995800,800
2086439,439
1268442,442
4697478,478
1376432,432
1093577,577
2667287,287
445496,496
3020849,849
4576975,975
1156333,333
1081921,921
1882562,562
3726166,166
2388342,342
2782495,495
1872273,273
2171786,786
3870398,398
4349184,184
1085705,705
3808161,161
3287218,218
1105624,624
2003714,714
3227169,169
3024498,498
2290261,261
3658836,836
2228017,17
1356558,558
79397,397
1722987,987
589606,606
1422517,517
1334421,421
1199347,347
1475115,115
3530174,174
3548816,816
1894706,706
1061373,373
1301145,145
911320,320
1014194,194
3872666,666
4304136,136
2628582,582
4119221,221
1941024,24
4447776,776
72466,466
1213870,870
4498314,314
4500394,394
3189253,253
2458642,642
4143409,409
3107793,793
177940,940
856218,218
462637,637
3599591,591
3027527,527
1564114,114
1348081,81
1148492,492
2953093,93
2991953,953
2581026,26
3394541,541
416234,234
4270423,423
1367894,894
998347,347
2865583,583
2108873,873
2587494,494
301365,365
4788505,505
3804281,281
2152302,302
198276,276
4598258,258
1956741,741
4595998,998
3105538,538
3239211,211
3474148,148
151215,215
1823579,579
3248693,693
3968526,526
4918381,381
2322630,630
3013397,397
3942644,644
2228938,938
839376,376
2368649,649
1776598,598
4690171,171
3134832,832
2864112,112
2334148,148
1376363,363
1235197,197
4157101,101
1860399,399
3624234,234
2459776,776
4747438,438
4273200,200
834924,924
878865,865
570800,800
2965792,792
3847046,46
1845983,983
2148572,572
4170022,22
1803117,117
1659347,347
3145670,670
3190950,950
2306070,70
1013072,72
2492753,753
1715646,646
3527315,315
2178021,21
4014638,638
1121576,576
1958232,232
24833,833
1277002,2
4258100,100
919710,710
539924,924
537347,347
208094,94
2019196,196
4264555,555
181690,690
2076666,666
3486187,187
3761746,746
1049174,174
2693900,900
4171346,346
25014,14
2573049,49
3953339,339
4523622,622
215995,995
2747377,377
4792622,622
1871467,467
2414744,744
3585973,973
3776536,536
2452408,408
2929807,807
1102945,945
2559747,747
132455,455
2918754,754
431040,40
3763393,393
1108134,134
961492,492
1255723,723
4397913,913
1668255,255
3027622,622
2096960,960
1723456,456
2279505,505
1546325,325
4284039,39
944717,717
4724424,424
3825415,415
4885837,837
3130972,972
216311,311
2776696,696
1051512,512
3803734,734
3869458,458
2444002,2
3422338,338
281594,594
2324861,861
4501560,560
3612899,899
2401603,603
3556733,733
4761803,803
1089193,193
1461484,484
1854490,490
3916943,943
3656340,340
3271876,876
945786,786
1180415,415
3166779,779
221092,92
1841066,66
4070879,879
1928611,611
375782,782
3984351,351
94029,29
345638,638
382923,923
2186454,454
4411963,963
2183415,415
4980630,630
3739520,520
910404,404
4225879,879
2801444,444
2539028,28
3131189,189
2329007,7
53215,215
1492115,115
2734969,969
4506880,880
2023221,221
2466256,256
2999218,218
3139717,717
2095014,14
139012,12
4121449,449
3340290,290
1985565,565
2437081,81
1427547,547
268255,255
1735445,445
2284322,322
3125212,212
1645656,656
797345,345
1196538,538
698115,115
4486697,697
2499201,201
1228714,714
4205657,657
4105595,595
3092228,228
2323347,347
3688711,711
2647513,513
2645302,302
98809,809
3402756,756
3859226,226
4010129,129
3612190,190
1269385,385
415375,375
302689,689
3104249,249
4953334,334
719468,468
315961,961
4737681,681
1446629,629
2775447,447
2277253,253
4289823,823
4060039,39
4685242,242
2629815,815
3037694,694
2363597,597
2785906,906
866836,836
3669033,33
1486229,229
2062900,900
3253532,532
1495338,338
2118752,752
3804935,935
1441920,920
3506651,651
1228691,691
454432,432
981860,860
4970043,43
103835,835
462338,338
3153876,876
1911853,853
2085837,837
637722,722
871618,618
3938614,614
1074086,86
2721976,976
3203299,299
1638018,18
3246605,605
2937295,295
3475702,702
2999870,870
356466,466
2666818,818
1434940,940
3830090,90
4853990,990
2304822,822
2274200,200
4755397,397
92100,100
4218024,24
1476057,57
4404798,798
4765730,730
1082695,695
4888909,909
3514703,703
2326920,920
3766890,890
4837969,969
3523747,747
4677848,848
4358094,94
3596520,520
3539369,369
3258221,221
910385,385
1757357,357
257595,595
4295195,195
4197762,762
1331842,842
2740446,446
1607802,802
4728798,798
3362901,901
1762047,47
4089753,753
4906766,766
1034249,249
1795471,471
4758561,561
1442907,907
4746700,700
253370,370
4929612,612
3234121,121
703393,393
3408082,82
649464,464
3845337,337
113902,902
1214921,921
3117706,706
90247,247
3871161,161
2716652,652
1635859,859
1494485,485
3596086,86
4486190,190
3765826,826
3173855,855
3441201,201
768986,986
3209762,762
4824264,264
3008704,704
2758231,231
2662327,327
1576904,904
1364774,774
3001298,298
407279,279
1321177,177
3796707,707
3408024,24
1196776,776
350001,1
2481130,130
3811636,636
3899544,544
4015953,953
4237839,839
856659,659
3088258,258
773409,409
2508925,925
1159510,510
4920377,377
581315,315
4089597,597
4434760,760
2406565,565
2925811,811
2139836,836
2434549,549
2883321,321
3495363,363
2913529,529
1657614,614
3203041,41
911741,741
2731536,536
3673253,253
3997939,939
1158117,117
661129,129
4839824,824
4476241,241
4222341,341
1735584,584
1769996,996
3192954,954
461827,827
3097948,948
3887519,519
2188340,340
3730314,314
4257963,963
4165591,591
3314373,373
4487270,270
4662150,150
4157518,518
1420775,775
3043178,178
4768748,748
1420125,125
2092901,901
2223057,57
3835931,931
3295141,141
4828465,465
3661362,362
723392,392
2697947,947
4307365,365
1585653,653
1555978,978
1073526,526
3715351,351
2994056,56
4959105,105
1507968,968
588359,359
4124634,634
4306700,700
4570373,373
261028,28
2772825,825
532488,488
4060758,758
2721706,706
1806827,827
1638377,377
121310,310
2150568,568
4119361,361
4663236,236
629662,662
4818163,163
172804,804
3402947,947
1376134,134
3616100,100
3796400,400
1524432,432
1508463,463
2792438,438
538901,901
4969908,908
3577144,144
378576,576
913903,903
3249005,5
2277955,955
1416886,886
354124,124
4942864,864
1809333,333
1507491,491
456121,121
4088951,951
1395827,827
3698083,83
1117957,957
415989,989
4246127,127
520884,884
3891074,74
4206624,624
1397175,175
4909927,927
981447,447
3547511,511
4898608,608
4232998,998
4909608,608
980420,420
231848,848
3074390,390
3484996,996
3715525,525
150258,258
2359391,391
1556331,331
3065990,990
1264773,773
4478802,802
4582219,219
716274,274
1142228,228
894843,843
4744617,617
1835545,545
723576,576
2913621,621
108629,629
4030743,743
3391001,1
4522514,514
2324885,885
2302121,121
2290722,722
4390247,247
1134550,550
4750798,798
1767319,319
3751443,443
4505840,840
3712879,879
251264,264
192009,9
905051,51
1513713,713
2729256,256
4858535,535
1468967,967
3275117,117
499393,393
2558162,162
1974623,623
3358613,613
2906718,718
2220287,287
36188,188
2781753,753
327819,819
3168467,467
1429292,292
2972534,534
4113602,602
1002076,76
4609809,809
747618,618
339647,647
802621,621
531764,764
1986381,381
148193,193
931422,422
4491955,955
23170,170
1252805,805
4694194,194
3034641,641
2560149,149
4436678,678
3446538,538
428788,788
2711930,930
672686,686
1386509,509
4567697,697
759783,783
573027,27
1037907,907
3700904,904
267673,673
4820981,981
3906376,376
1040596,596
1605149,149
1899302,302
524947,947
4480568,568
2796917,917
3687812,812
2620695,695
4477817,817
4210334,334
3996164,164
1747240,240
3468020,20
3252791,791
3362351,351
99420,420
4565566,566
2512278,278
3673043,43
102565,565
3381136,136
1334559,559
1582722,722
519818,818
4541506,506
4466307,307
2125096,96
1885162,162
49059,59
2297052,52
2748118,118
1609729,729
3361551,551
704654,654
3810322,322
3751993,993
799994,994
4441845,845
510417,417
419360,360
4308664,664
4914731,731
2993834,834
3095029,29
1466903,903
1761704,704
719848,848
2087546,546
4727719,719
1868938,938
70573,573
1396155,155
130132,132
2372811,811
3020609,609
4272907,907
508862,862
4980139,139
4198515,515
4535271,271
2833744,744
3835503,503
2034554,554
316129,129
1081614,614
1925143,143
905352,352
2213857,857
963555,555
1715979,979
512382,382
1106699,699
4178268,268
1845597,597
2188409,409
300920,920
46393,393
2020665,665
4181159,159
4372969,969
4043028,28
2890080,80
264388,388
1665232,232
4670191,191
2611759,759
3809845,845
1229051,51
4797528,528
1445253,253
3330549,549
1088340,340
3996613,613
1567358,358
2692795,795
1169983,983
1076543,543
2331219,219
4798051,51
3828734,734
2116080,80
542440,440
2616163,163
4315736,736
4387961,961
3800297,297
975579,579
3455989,989
4471335,335
443528,528
4529496,496
3942329,329
3998958,958
2131754,754
1407088,88
1209877,877
1792092,92
1916550,550
2241500,500
4191847,847
4683410,410
4803721,721
2725260,260
3637942,942
4110973,973
2528375,375
745966,966
3387052,52
2917933,933
4722655,655
544792,792
2630614,614
2019180,180
3921693,693
4346060,60
4355473,473
3989162,162
4774791,791
1593103,103
3225710,710
3015558,558
1520366,366
2129110,110
2550830,830
3386230,230
1078039,39
3450299,299
1623063,63
4286646,646
2405577,577
2254427,427
4928754,754
872349,349
4317490,490
3348332,332
694232,232
439116,116
644550,550
1350654,654
4655709,709
4960452,452
1830708,708
4858674,674
3530489,489
3707766,766
207517,517
3168871,871
157662,662
2232271,271
2051581,581
746606,606
331827,827
1151006,6
2988122,122
4264184,184
3426075,75
4189067,67
1355943,943
3304062,62
3502977,977
1376123,123
2734275,275
1517573,573
2198591,591
2851034,34
2067218,218
4454531,531
597456,456
4820494,494
708368,368
3352471,471
432536,536
4440852,852
2273278,278
4119353,353
2137586,586
4718301,301
1711628,628
2635246,246
1117059,59
217347,347
165893,893
2391894,894
1640691,691
4577855,855
4881161,161
3459083,83
3188954,954
4591154,154
3981458,458
4146002,2
1029529,529
710174,174
764536,536
2220837,837
1469444,444
4244160,160
3818539,539
4129526,526
2797965,965
1086108,108
3740607,607
3373321,321
2249403,403
3696447,447
2902606,606
3890351,351
1441944,944
3962011,11
4520485,485
1903201,201
2169348,348
763716,716
3064071,71
4787505,505
3307423,423
943600,600
2158603,603
747469,469
898201,201
3688450,450
4792072,72
1525018,18
2360416,416
208240,240
281372,372
2879555,555
2222922,922
4011870,870
1725166,166
4989224,224
2673012,12
3380515,515
2735761,761
2912439,439
1526314,314
4971373,373
2608095,95
4818326,326
1387125,125
2049242,242
4737126,126
312050,50
3883937,937
1395815,815
3494752,752
1861440,440
36316,316
2698146,146
3680549,549
3329270,270
1269169,169
1734674,674
4917134,134
1743953,953
1600379,379
4800838,838
2414514,514
2132781,781
4740764,764
3539484,484
3879254,254
3180548,548
1708676,676
1409303,303
1600562,562
340936,936
1083071,71
4050488,488
3728785,785
1936389,389
4611164,164
4261139,139
2486229,229
1739763,763
4888162,162
4605632,632
1728680,680
1293694,694
1590974,974
2267339,339
621621,621
2150315,315
2377630,630
1082121,121
3379309,309
2835336,336
486109,109
15462,462
2607270,270
4525230,230
750493,493
3261871,871
3817211,211
4559392,392
2491431,431
573390,390
1247669,669
4017859,859
47204,204
401999,999
2496181,181
1622879,879
3318530,530
917606,606
274686,686
4299203,203
277535,535
4470358,358
1425176,176
4892956,956
11900,900
495629,629
432071,71
3210005,5
70253,253
3501544,544
2750182,182
1748764,764
621626,626
479435,435
405283,283
161421,421
3824867,867
1052179,179
452970,970
3977268,268
4958025,25
1882067,67
1911836,836
2608364,364
4957951,951
3526942,942
693271,271
1559903,903
4906969,969
128553,553
3929633,633
1837270,270
4600375,375
3932021,21
203869,869
1531576,576
1507018,18
3498114,114
3820304,304
2226883,883
3637025,25
4303371,371
2848448,448
2480142,142
17935,935
1804630,630
2044827,827
718626,626
3612787,787
2004706,706
2910179,179
489643,643
4156948,948
3184331,331
3856557,557
3290391,391
3999004,4
4759884,884
3242178,178
2121284,284
4171697,697
317591,591
4551744,744
3569263,263
933213,213
3185985,985
2114583,583
827293,293
1799792,792
3170215,215
2100026,26
1918170,170
191936,936
1932485,485
1577010,10
2718997,997
4904594,594
4277782,782
4006509,509
691491,491
2821558,558
4607589,589
875587,587
2171702,702
4305229,229
1699135,135
4801353,353
3446367,367
4578568,568
735486,486
504787,787
1278715,715
1196782,782
4774980,980
2362508,508
1254304,304
3172633,633
3526452,452
4848887,887
4812696,696
126759,759
1603406,406
616568,568
3222903,903
937670,670
4556031,31
3954438,438
4954492,492
857527,527
631769,769
1172237,237
2160846,846
4834032,32
3714189,189
3212514,514
4119214,214
3315099,99
336485,485
797996,996
417343,343
2534115,115
2665439,439
3937638,638
3835122,122
182914,914
3091901,901
555821,821
3176442,442
1429352,352
2780275,275
1068813,813
4498791,791
4327521,521
4917658,658
1873591,591
499762,762
768964,964
1887747,747
2115651,651
301822,822
2651969,969
4777472,472
584056,56
4635216,216
4318699,699
2858053,53
1661952,952
2445755,755
1690266,266
4010941,941
3582519,519
3738330,330
4370368,368
1635170,170
4211945,945
2661760,760
2409620,620
2758524,524
3991764,764
1339550,550
1769908,908
566503,503
3807448,448
2175046,46
1595790,790
3621985,985
2135873,873
4912286,286
2496490,490
3265307,307
4590341,341
1742590,590
3444087,87
2602098,98
2143991,991
4564647,647
1776909,909
2247436,436
4134129,129
3950708,708
2353510,510
867656,656
2707158,158
4931535,535
2198896,896
2415706,706
1828816,816
1796608,608
64095,95
2227137,137
4740804,804
2166230,230
4852616,616
4920633,633
4922331,331
384410,410
4203297,297
3284906,906
371584,584
3437033,33
2014632,632
3909552,552
2387081,81
226601,601
1738639,639
430264,264
2319545,545
3959439,439
1491747,747
4397660,660
1118632,632
3955192,192
103312,312
4300009,9
2617500,500
850162,162
233704,704
4157387,387
724160,160
3790999,999
2592113,113
4613748,748
1897520,520
1502451,451
2930368,368
726701,701
1070466,466
3756748,748
1479236,236
51538,538
2308656,656
1066951,951
3837082,82
4234053,53
1764361,361
3828927,927
4557911,911
3089366,366
4117345,345
3655679,679
1847624,624
393177,177
1058941,941
1708203,203
770597,597
2317458,458
2234886,886
2902720,720
2955910,910
1933670,670
550258,258
4743455,455
2285562,562
1734710,710
911762,762
3595683,683
2083277,277
3974405,405
3071092,92
4395871,871
2723165,165
2836314,314
2523668,668
4301098,98
3507150,150
3794491,491
1427569,569
3627160,160
2286164,164
566342,342
156443,443
3213697,697
553616,616
2177935,935
2728933,933
1150262,262
1551273,273
4335251,251
3737684,684
2255933,933
3301250,250
4297331,331
2400461,461
2725439,439
3852436,436
246457,457
1101852,852
1087967,967
153236,236
3894338,338
184706,706
2954629,629
3394356,356
920248,248
3552184,184
4190046,46
256706,706
4775316,316
4636946,946
304674,674
1942419,419
2283710,710
3550647,647
657683,683
4762798,798
1169836,836
2302296,296
320800,800
2719355,355
1826010,10
11211,211
837169,169
4735941,941
2426744,744
2816093,93
4984046,46
648872,872
2302288,288
273264,264
1777495,495
2969128,128
4309379,379
838505,505
972391,391
2787902,902
1537114,114
1762821,821
4205515,515
1751087,87
2049493,493
3017580,580
69046,46
296623,623
2311732,732
647033,33
2478594,594
1681486,486
1312907,907
2498034,34
747146,146
185899,899
1899348,348
2009917,917
2324508,508
2003376,376
3649334,334
976282,282
3909559,559
4782475,475
3638585,585
4119674,674
1168540,540
4864131,131
2430101,101
1025115,115
3184563,563
4916662,662
1006388,388
4631401,401
4492386,386
3459068,68
4212794,794
449894,894
809651,651
3258290,290
179317,317
4400407,407
1542933,933
2163128,128
2435663,663
4028251,251
2653906,906
2476965,965
134375,375
1634818,818
4552024,24
500948,948
3237552,552
3327482,482
4660922,922
1507082,82
4718022,22
4778858,858
1610013,13
214497,497
4110604,604
495606,606
1298294,294
2557773,773
4420564,564
3270017,17
842436,436
