id,value
2461436,436
4690140,140
4877294,294
939816,816
3327665,665
3584610,610
2480243,243
2850641,641
926701,701
419049,49
3947164,164
4208895,895
1348056,56
367954,954
3111129,129
347462,462
4886205,205
2358332,332
2139690,690
2162373,373
3350290,290
1113355,355
3964691,691
2004328,328
433755,755
3437643,643
4285871,871
2959339,339
2857322,322
666226,226
2795811,811
431373,373
995180,180
1865005,5
129760,760
1606057,57
3935269,269
3685475,475
4803256,256
1839257,257
851871,871
152429,429
1396638,638
2449612,612
3883713,713
3382610,610
2653079,79
782224,224
2066901,901
1713698,698
2947556,556
4893391,391
4550694,694
4368932,932
4756728,728
308553,553
4112246,246
2448203,203
4067971,971
3985470,470
172741,741
2924992,992
4978313,313
2831724,724
1469267,267
4641834,834
754167,167
420552,552
3058242,242
2608392,392
3008578,578
2966892,892
4682767,767
2367565,565
4130423,423
4133920,920
4266725,725
4571960,960
3701573,573
1603456,456
684585,585
3285234,234
1999219,219
1345137,137
4910002,2
2725269,269
4180577,577
2307068,68
3061142,142
4894637,637
2724371,371
3821117,117
264650,650
4381499,499
453249,249
4743771,771
3601726,726
1950469,469
4117285,285
3984025,25
571238,238
1315800,800
4899570,570
3172409,409
372777,777
3146019,19
3498010,10
3348272,272
3121741,741
1349147,147
4648037,37
4820662,662
4565874,874
3779095,95
120660,660
2575370,370
3745828,828
3645696,696
236300,300
2391617,617
2764212,212
3429349,349
2754354,354
3110776,776
2034656,656
217086,86
465542,542
646131,131
3564994,994
4945899,899
187801,801
4035784,784
4403621,621
2012734,734
3745621,621
754695,695
4137423,423
1578604,604
1341866,866
709149,149
784812,812
476233,233
2674556,556
3890589,589
3903158,158
538373,373
1050558,558
430144,144
2582024,24
706201,201
19669,669
3285161,161
2531408,408
926645,645
734467,467
383516,516
476008,8
3853826,826
785724,724
3830916,916
259454,454
4515245,245
1695239,239
577622,622
1384558,558
4557124,124
271600,600
1411493,493
3304914,914
998704,704
4174238,238
2971412,412
3967197,197
4669081,81
3441307,307
1536555,555
4016984,984
2151791,791
3564515,515
2465911,911
3660055,55
3499241,241
4791406,406
2610533,533
397776,776
1432715,715
2923224,224
330335,335
2944107,107
395037,37
651031,31
4602184,184
4888632,632
1979122,122
314254,254
3467564,564
4014173,173
3465504,504
1045079,79
3096346,346
3669048,48
2641999,999
4619840,840
327850,850
3368600,600
4701107,107
3148743,743
1088038,38
2948191,191
2071321,321
4289847,847
3700653,653
1837077,77
3541502,502
2465072,72
4573727,727
3286237,237
519695,695
3108028,28
4586626,626
1069739,739
3742331,331
4204762,762
4669827,827
4542505,505
3200936,936
1781236,236
4999338,338
3723716,716
3030052,52
68122,122
1225417,417
614649,649
4777067,67
3780811,811
2514895,895
471953,953
2175709,709
2176713,713
2464324,324
515292,292
824555,555
3955677,677
2175487,487
3241558,558
1771717,717
2391618,618
4262955,955
3532033,33
2295220,220
4251125,125
4700905,905
3800305,305
4487047,47
112802,802
32405,405
2647979,979
4021806,806
2426786,786
4665369,369
2102154,154
4654861,861
1562698,698
3023498,498
541494,494
2755773,773
1042229,229
4187280,280
4965001,1
3767154,154
2995951,951
98884,884
2213930,930
920170,170
975687,687
3299998,998
329724,724
3314245,245
979169,169
1830809,809
4129778,778
3230813,813
3665446,446
3238438,438
2289917,917
292618,618
4535557,557
4732573,573
1523045,45
1139390,390
4036756,756
1764084,84
2688975,975
1613881,881
1093901,901
4395010,10
3495505,505
1794153,153
4807706,706
4848068,68
2306932,932
1058018,18
1927423,423
1409433,433
73231,231
1575400,400
518561,561
2427283,283
3874711,711
3766510,510
4758086,86
3288748,748
2617611,611
903632,632
2351501,501
465588,588
2553417,417
4674544,544
2724558,558
699668,668
2783130,130
3019072,72
1659545,545
4111840,840
107382,382
2811097,97
3363385,385
3856065,65
4835582,582
2218940,940
4075368,368
2748726,726
1230672,672
1716466,466
273841,841
86722,722
3345553,553
2575069,69
196364,364
549085,85
1854101,101
406956,956
4405765,765
1035623,623
4226017,17
2934374,374
4799558,558
1509198,198
4688836,836
4162272,272
2626908,908
4848151,151
4002068,68
4632873,873
79349,349
1510533,533
718398,398
3366581,581
2713115,115
689720,720
3794519,519
2228509,509
4099093,93
3525272,272
3283850,850
595536,536
1825314,314
4299905,905
3794719,719
2922035,35
1768283,283
3603164,164
2513784,784
3780774,774
621777,777
3517092,92
1693918,918
1557404,404
2960151,151
391204,204
1372256,256
3709505,505
3462289,289
3968209,209
4004643,643
3530762,762
4787394,394
4592669,669
1979125,125
4173930,930
398148,148
4089748,748
4452216,216
3110979,979
278614,614
3466623,623
1300443,443
2311502,502
532173,173
4609522,522
3207775,775
1839714,714
3154051,51
2985808,808
4823594,594
1037786,786
3863389,389
4541706,706
1368642,642
1886534,534
1945518,518
4230323,323
2549368,368
2726402,402
4601187,187
2152793,793
3482808,808
3772755,755
3739468,468
4294695,695
1195224,224
4370737,737
2706066,66
3679805,805
3799402,402
1943510,510
3258519,519
2855596,596
3384348,348
3143243,243
226586,586
1632165,165
432762,762
793018,18
3627784,784
1335888,888
724765,765
4794161,161
3100975,975
3324493,493
4151271,271
1585799,799
1248905,905
2040472,472
4035453,453
3589624,624
595126,126
859446,446
1868015,15
53940,940
2148992,992
2826808,808
2975503,503
3082751,751
371059,59
807234,234
4277046,46
674977,977
2370843,843
3807593,593
1259438,438
141134,134
2966170,170
3533998,998
363608,608
4301559,559
2898,898
370884,884
3970374,374
3172215,215
4293809,809
2256761,761
4301451,451
3012651,651
2817547,547
4795442,442
213949,949
1111399,399
2118351,351
3400324,324
3023871,871
2786878,878
1495749,749
1184824,824
4817097,97
2484737,737
2698691,691
3175536,536
4821147,147
3860695,695
4822525,525
2079201,201
616183,183
3633022,22
4330196,196
4616955,955
2373804,804
3916530,530
2295188,188
3443630,630
3822788,788
3466410,410
4702340,340
3971513,513
1236811,811
4760637,637
4907343,343
2043203,203
1628593,593
1418877,877
2285342,342
4930163,163
4675848,848
2277747,747
3211672,672
2110077,77
2150866,866
1686769,769
2537085,85
465177,177
3730255,255
1177599,599
4744630,630
1542249,249
4684045,45
4139999,999
160776,776
2527955,955
3564911,911
724429,429
708971,971
3922177,177
3855189,189
2102176,176
3757990,990
4312336,336
2362235,235
3831784,784
2922947,947
2999225,225
3638372,372
1740763,763
2396485,485
3030922,922
2969224,224
4635282,282
1765536,536
1871450,450
4555237,237
3622630,630
1914729,729
3824786,786
263950,950
4087922,922
936806,806
3702553,553
3510641,641
523387,387
4788828,828
2463126,126
3808559,559
132026,26
4607283,283
1156969,969
2885716,716
3464883,883
373398,398
1538516,516
2529241,241
4181937,937
3143811,811
1309676,676
3854681,681
1374266,266
4008414,414
2940173,173
4548372,372
1291524,524
2652485,485
2825757,757
998050,50
2164046,46
2554590,590
1509628,628
471316,316
484348,348
4242874,874
3251219,219
4281659,659
4944247,247
1719368,368
74850,850
230421,421
2348014,14
4103467,467
953315,315
404078,78
1849008,8
2481109,109
2365293,293
3284307,307
4609778,778
4540699,699
3656549,549
1602035,35
4343257,257
2010465,465
1806719,719
108577,577
1479177,177
2302940,940
4470746,746
2105383,383
2895849,849
1804799,799
4245149,149
4839385,385
4672929,929
4423061,61
4052301,301
2865030,30
4350219,219
2689577,577
648278,278
2944380,380
4918405,405
2376809,809
3580832,832
4250407,407
3981623,623
4497061,61
1270800,800
1574987,987
4414333,333
39120,120
4943157,157
3616761,761
724417,417
621982,982
3159692,692
4456821,821
3515519,519
2615961,961
1625580,580
685495,495
3869627,627
4003047,47
677686,686
3675350,350
1734561,561
3887820,820
3645802,802
3080293,293
735063,63
3350060,60
2010712,712
3084252,252
4675269,269
4191722,722
3037208,208
1021486,486
385672,672
4085061,61
552945,945
1806321,321
420827,827
4777618,618
3910011,11
1924791,791
1170775,775
1214843,843
4308943,943
816562,562
947888,888
4920554,554
3955705,705
4681014,14
2691774,774
710902,902
3758094,94
170784,784
3867639,639
1441978,978
3044895,895
3059198,198
2160444,444
3206399,399
2319180,180
1056801,801
474866,866
1863140,140
1805509,509
3766900,900
13851,851
439781,781
2336076,76
4835011,11
2303114,114
1089587,587
1143382,382
3340111,111
3293738,738
1318081,81
187040,40
2422356,356
239094,94
359773,773
4526330,330
1200104,104
462466,466
4956290,290
1936150,150
4616001,1
3462789,789
160739,739
1746867,867
1782847,847
1273562,562
833008,8
123937,937
3187412,412
4507401,401
1636352,352
4211230,230
2300418,418
80091,91
3290951,951
3534600,600
804904,904
611493,493
348917,917
1900019,19
1915836,836
4588679,679
4951708,708
2283740,740
3899349,349
4860226,226
4363383,383
4269216,216
3440344,344
2412030,30
4930168,168
3520429,429
4931017,17
521829,829
3053669,669
4820992,992
1076347,347
4819335,335
4871976,976
1761503,503
419675,675
407477,477
575771,771
3256952,952
1633079,79
1844866,866
4281825,825
755889,889
2312675,675
2408939,939
258142,142
3521291,291
1910325,325
3655789,789
4861115,115
1960115,115
1997936,936
1746488,488
3840352,352
2813040,40
2387936,936
1313552,552
742423,423
1560888,888
4051739,739
4477825,825
3780231,231
2548020,20
2547224,224
2046466,466
883152,152
4137617,617
844941,941
2691165,165
2201958,958
2865086,86
4484973,973
2411260,260
2762072,72
3987750,750
3821215,215
1412018,18
1654833,833
1619626,626
3711790,790
3745777,777
436154,154
541961,961
1376770,770
4981070,70
952806,806
195965,965
918555,555
1095232,232
2893702,702
710330,330
1372522,522
4299977,977
1975314,314
1371523,523
1353293,293
4723785,785
306846,846
2613658,658
4282608,608
2347436,436
4506141,141
2743846,846
3883934,934
129789,789
4371647,647
1532771,771
4221891,891
749847,847
2856671,671
828757,757
941947,947
3980429,429
1027286,286
3454266,266
4732277,277
2636613,613
2377383,383
2614759,759
724249,249
2217738,738
2545630,630
1822553,553
2132184,184
3444721,721
4788128,128
3617011,11
3219564,564
920465,465
4752303,303
1808149,149
4723321,321
879898,898
2505388,388
4589761,761
656361,361
3889621,621
4165901,901
4356517,517
3647736,736
651048,48
2433733,733
3303290,290
4247146,146
559354,354
2510366,366
1112008,8
133273,273
1945193,193
2816067,67
1128502,502
1832815,815
4948305,305
1358714,714
4343001,1
1660793,793
4501106,106
1253642,642
1824994,994
3622026,26
4736274,274
3152919,919
1796408,408
2207217,217
765449,449
2401879,879
3476461,461
822753,753
520495,495
2880142,142
2668190,190
1751163,163
3470260,260
1284150,150
2484530,530
3872126,126
897992,992
3217528,528
1703507,507
1270982,982
3622463,463
3683135,135
138586,586
787156,156
2803234,234
3750245,245
2008480,480
2449730,730
2663287,287
2963669,669
3697034,34
2028912,912
702511,511
4246663,663
4759430,430
4550947,947
438771,771
3864012,12
3985113,113
4133753,753
1508903,903
4191577,577
873708,708
4649217,217
2600904,904
3169813,813
1392985,985
3261369,369
3101838,838
4447042,42
4221190,190
2207059,59
3759765,765
2724465,465
1699421,421
802581,581
849568,568
3124293,293
2366669,669
3949012,12
3227789,789
56513,513
2948788,788
1570595,595
999822,822
899601,601
1173531,531
4127016,16
4172283,283
274208,208
1067698,698
4630246,246
4502573,573
4144252,252
3604005,5
736171,171
1685462,462
2584198,198
1436427,427
3666372,372
4660318,318
1252537,537
2780651,651
4415257,257
2912704,704
3364583,583
4069985,985
2486773,773
1134645,645
678526,526
1454385,385
4364166,166
3919142,142
1020826,826
2995457,457
3806761,761
901252,252
4224959,959
2253493,493
56915,915
1015049,49
1707150,150
3089869,869
2432692,692
1432755,755
486131,131
2156790,790
1723231,231
4848129,129
1477788,788
290841,841
1141304,304
1579042,42
1426311,311
1491754,754
146872,872
288967,967
4557518,518
782005,5
4026253,253
3746293,293
2515866,866
3709695,695
540469,469
4536018,18
1824420,420
691463,463
354451,451
2752646,646
2011078,78
3086380,380
1222975,975
3866041,41
67672,672
3802213,213
2362926,926
579448,448
4630888,888
664208,208
4171090,90
3470607,607
2915843,843
4424641,641
1460760,760
839593,593
2306428,428
4397567,567
2385693,693
3968343,343
2802968,968
79388,388
3598379,379
2292165,165
936241,241
1738603,603
259546,546
4856946,946
2433457,457
995634,634
2475100,100
1698221,221
273916,916
251662,662
2370328,328
304725,725
1405193,193
1525730,730
3053170,170
4537164,164
2907086,86
848201,201
4193597,597
1555931,931
3849238,238
2768724,724
1303436,436
1408166,166
4026517,517
1578374,374
104270,270
2622147,147
2838391,391
2820523,523
2420228,228
44063,63
4417513,513
3983598,598
4423221,221
4572009,9
886116,116
3220112,112
838630,630
3630786,786
1855593,593
935816,816
4720099,99
2330411,411
219368,368
4696121,121
4035880,880
2342485,485
910622,622
1200015,15
1526238,238
3916227,227
4013591,591
3890691,691
1334925,925
2201062,62
3539151,151
2174692,692
3233349,349
3203624,624
1094782,782
514625,625
1398002,2
1819188,188
4133226,226
1777417,417
1810207,207
950905,905
2705855,855
2158712,712
2881629,629
148090,90
958534,534
1048120,120
3272782,782
4200100,100
638919,919
4671148,148
897736,736
3739294,294
1931570,570
3058922,922
3366837,837
4387354,354
4479766,766
4185496,496
904792,792
109495,495
3784071,71
3916780,780
2832998,998
2020861,861
3837318,318
3541586,586
3592962,962
1820266,266
24968,968
3324369,369
2962507,507
4229568,568
2537841,841
208511,511
2241684,684
1012105,105
806680,680
678152,152
2882002,2
2270470,470
628990,990
2428825,825
203959,959
79480,480
4959743,743
4996475,475
2025018,18
3952675,675
2983469,469
2443161,161
3032395,395
203777,777
1736514,514
2069293,293
4430180,180
3341860,860
1599049,49
1582284,284
2828046,46
2536008,8
801416,416
4894489,489
4652514,514
1048371,371
3614393,393
2486780,780
2896141,141
4614058,58
4904758,758
1764458,458
206523,523
689199,199
1627804,804
2435503,503
2293753,753
1284534,534
3792493,493
2456044,44
3273442,442
3735078,78
2396769,769
810520,520
1756138,138
4898834,834
989041,41
2620269,269
2587556,556
1588527,527
2625347,347
2083054,54
4045328,328
624484,484
776322,322
3747653,653
1011043,43
3234938,938
3923798,798
152820,820
1863409,409
706542,542
2742217,217
451314,314
1776763,763
4175046,46
4595200,200
429291,291
4308711,711
1839013,13
4343129,129
445001,1
4336278,278
2237347,347
4964224,224
513032,32
920427,427
545635,635
1717011,11
4862404,404
4634440,440
1730105,105
997137,137
4304102,102
1792733,733
1355379,379
1558146,146
2591370,370
3782046,46
4402010,10
375978,978
1353772,772
655853,853
4986500,500
3056705,705
4019061,61
32011,11
3647300,300
2734750,750
800595,595
4567638,638
2993791,791
3820067,67
2200851,851
1715649,649
3032600,600
3319697,697
3296908,908
2169820,820
2627856,856
665580,580
3367513,513
2361990,990
1808962,962
178921,921
1622958,958
812279,279
513639,639
2081273,273
4586938,938
1889766,766
2206794,794
650043,43
26092,92
2552046,46
3950083,83
4731797,797
4344545,545
1155443,443
1521618,618
4704791,791
4732693,693
869876,876
187724,724
2163271,271
105642,642
2329862,862
4786204,204
4935906,906
2365933,933
4711790,790
1319373,373
3061277,277
2463241,241
424817,817
2834655,655
4241683,683
2187062,62
816260,260
2068962,962
1086072,72
2292006,6
1672765,765
1849655,655
2625909,909
2088672,672
1799470,470
292882,882
4374779,779
4916044,44
1637337,337
3511146,146
3529020,20
4073754,754
3388763,763
4754818,818
2011253,253
216489,489
65944,944
2878677,677
4495169,169
845745,745
151637,637
2429359,359
261736,736
3632236,236
94890,890
4279041,41
1491249,249
4191496,496
1725692,692
4737463,463
3370194,194
2666419,419
2844691,691
626479,479
3737650,650
275516,516
4929959,959
921411,411
4221509,509
2205352,352
3131737,737
3340003,3
3779330,330
4001893,893
2134208,208
4923446,446
4921195,195
4478921,921
2845554,554
1296423,423
1676635,635
1385328,328
3459256,256
1805976,976
4788352,352
639349,349
4035186,186
1470186,186
3411002,2
1003134,134
2568210,210
2643414,414
74729,729
850330,330
3251273,273
3134936,936
3074699,699
3159852,852
1932422,422
2045157,157
4850738,738
2984209,209
2878681,681
4186010,10
3595447,447
1706229,229
3214943,943
2080999,999
3188351,351
2800058,58
3341399,399
485802,802
2724066,66
3066259,259
2282838,838
839008,8
3544394,394
2828702,702
4396154,154
2589670,670
4321535,535
3728167,167
1977467,467
1727663,663
2064454,454
4068806,806
2150742,742
856991,991
763442,442
3035508,508
1577239,239
1757851,851
774952,952
1713449,449
1175720,720
1941196,196
1192390,390
4388584,584
759312,312
1820550,550
2175403,403
4734819,819
2889155,155
2072433,433
2205177,177
3231687,687
3926266,266
4108404,404
1370743,743
2434485,485
3294138,138
4371084,84
833056,56
2232206,206
2612185,185
107401,401
3804380,380
3877877,877
1750772,772
1757403,403
4481546,546
1163709,709
2143409,409
2824429,429
1459626,626
1216251,251
3817202,202
2364875,875
4165732,732
2462395,395
2501071,71
1541215,215
497210,210
1362842,842
4946119,119
1237309,309
3289153,153
3439677,677
2144334,334
247528,528
4274263,263
2341561,561
2899336,336
3808710,710
1349641,641
1054723,723
4202013,13
4414596,596
806000,0
4827323,323
339931,931
1613045,45
1492483,483
2967448,448
2562752,752
4017283,283
3172143,143
3502468,468
1306610,610
4649024,24
1898447,447
1027280,280
2160573,573
4977221,221
1134010,10
4550850,850
886132,132
4784943,943
4984480,480
650865,865
3177913,913
2082034,34
4089903,903
4678435,435
4455869,869
4570547,547
4517766,766
2956769,769
4339358,358
118764,764
4649154,154
2512336,336
1286263,263
1436089,89
1214078,78
4072279,279
555035,35
4215179,179
4150,150
107865,865
2942940,940
2132686,686
1508773,773
4804941,941
2726057,57
3374708,708
2550515,515
1801615,615
2494663,663
2785364,364
4274394,394
3205450,450
4288840,840
2486427,427
643571,571
3201649,649
317597,597
3362041,41
30915,915
2305630,630
3337021,21
4494423,423
2646224,224
1908381,381
3779334,334
524080,80
825533,533
2535064,64
540546,546
491985,985
477684,684
3234471,471
4115448,448
2874685,685
3591516,516
1148106,106
1144269,269
3589834,834
1190782,782
1590495,495
4816091,91
162859,859
2197313,313
3459834,834
834527,527
1363867,867
4615454,454
2116804,804
2793325,325
934797,797
2306846,846
4169810,810
1549826,826
4465473,473
2807992,992
4442666,666
2564854,854
714952,952
759920,920
4794754,754
1740358,358
4315234,234
875493,493
1842665,665
2405065,65
2054058,58
2166597,597
3662987,987
3547178,178
2987075,75
4213289,289
1620608,608
1770002,2
3381530,530
2091971,971
4827520,520
2205044,44
3459919,919
147205,205
4334637,637
1925529,529
1486086,86
814812,812
3317823,823
2260626,626
4265141,141
1925856,856
2085545,545
1391221,221
4275527,527
4111276,276
2076980,980
1823181,181
4976945,945
1343704,704
789787,787
3285862,862
3113532,532
81768,768
4632031,31
311308,308
2361206,206
2264528,528
4172355,355
149431,431
529579,579
2616890,890
1861773,773
1108876,876
1614258,258
4468152,152
4199822,822
2195827,827
2163206,206
1536127,127
2146200,200
4764885,885
3874567,567
576146,146
1927824,824
391239,239
1169972,972
4413872,872
4650862,862
27836,836
916050,50
53152,152
2623037,37
443918,918
2512699,699
4644753,753
4431589,589
4856827,827
4298448,448
1646155,155
4624223,223
3432355,355
4201367,367
2351059,59
3528427,427
1150479,479
1044123,123
4699223,223
3175454,454
1453915,915
843117,117
1153048,48
57654,654
1610757,757
2765452,452
1688424,424
2138265,265
1555338,338
1656728,728
2103167,167
4043477,477
2503418,418
1507342,342
1821639,639
330932,932
3322211,211
2535373,373
947036,36
1338787,787
1411899,899
4420554,554
2822983,983
75594,594
4186991,991
1040285,285
3230189,189
2298626,626
4914512,512
3232703,703
1937014,14
4277553,553
4501206,206
1132625,625
1510622,622
1098847,847
306783,783
2771832,832
3385303,303
2331112,112
842493,493
3835080,80
1081751,751
671094,94
1262607,607
4994634,634
3219516,516
2215059,59
4248839,839
4087790,790
258983,983
3433334,334
681221,221
1225567,567
2125081,81
2423333,333
3107242,242
2936276,276
4151974,974
3287213,213
1375105,105
447479,479
2962254,254
524893,893
1759526,526
2185785,785
3237981,981
3409632,632
4064993,993
3012746,746
490875,875
191685,685
4328101,101
4661304,304
4602038,38
175218,218
4164925,925
694110,110
2477254,254
4215255,255
2580621,621
2502691,691
3537746,746
2514555,555
1284457,457
3897880,880
1429713,713
1288922,922
4689726,726
4206831,831
3519765,765
4094447,447
1896196,196
4967137,137
3057760,760
4027964,964
4590502,502
4999278,278
2897380,380
3068372,372
4420485,485
3817174,174
1695748,748
4817353,353
1960325,325
251664,664
4121523,523
54016,16
2210555,555
2010886,886
704913,913
3544584,584
3472843,843
3105422,422
1050044,44
764052,52
928796,796
3237250,250
3390733,733
312346,346
1069592,592
3928281,281
2856278,278
2787128,128
3992571,571
1406253,253
1960886,886
3493512,512
1301480,480
2522219,219
4020449,449
2320135,135
2946701,701
1532011,11
4765811,811
1038478,478
4716969,969
2313217,217
3304629,629
3400163,163
2154192,192
429814,814
2908648,648
669207,207
2146497,497
3100118,118
3002804,804
773090,90
4442831,831
3032010,10
4312941,941
328283,283
1772026,26
4198248,248
1340171,171
3400089,89
1771484,484
2254940,940
2982025,25
4034499,499
1298228,228
4895740,740
172064,64
1256791,791
2635979,979
3789989,989
2780870,870
4647537,537
3834722,722
4441705,705
738250,250
4370884,884
225754,754
368632,632
3200116,116
4892689,689
3596355,355
4055674,674
2524410,410
1530537,537
3303670,670
1908671,671
1480430,430
4175962,962
1664957,957
3247007,7
1998217,217
1487549,549
2190143,143
4681508,508
976674,674
2466384,384
3202471,471
2257955,955
2280103,103
949795,795
4837679,679
1081448,448
1106010,10
3939478,478
1145539,539
2612835,835
4629299,299
1629224,224
2524499,499
3574386,386
1529967,967
2727029,29
3051388,388
1883775,775
1288254,254
370034,34
1554068,68
3619017,17
2239782,782
1803106,106
4988680,680
1778018,18
3638777,777
3908176,176
4872144,144
3970364,364
3615931,931
3194126,126
3839336,336
1122759,759
227476,476
1440482,482
3856603,603
1692130,130
4272140,140
2895555,555
1629060,60
2657166,166
3587837,837
3407291,291
4501629,629
1342519,519
1722931,931
114650,650
377204,204
959856,856
2596061,61
3272268,268
3250575,575
1714940,940
125361,361
3415579,579
3413926,926
359389,389
3267058,58
4700580,580
1797750,750
3238334,334
2135548,548
4429355,355
4004436,436
319207,207
3829811,811
2525132,132
3496129,129
3722203,203
188709,709
3402290,290
1584428,428
4587872,872
910883,883
4910726,726
2276096,96
607265,265
2427050,50
2994236,236
4508003,3
3181002,2
4487820,820
3752220,220
1468360,360
4727030,30
733738,738
3238811,811
1158118,118
4886836,836
1978909,909
2918409,409
4497624,624
1271993,993
251250,250
1539788,788
619332,332
521853,853
1562152,152
3027034,34
2662262,262
442444,444
4355654,654
4906037,37
1657111,111
4045076,76
3638522,522
2478386,386
4383080,80
119975,975
2231717,717
3142838,838
203147,147
28342,342
2426702,702
1757697,697
107502,502
4408654,654
4864125,125
1680020,20
2064208,208
782828,828
4868977,977
4784023,23
1633142,142
2866953,953
3637824,824
4154425,425
4567890,890
525191,191
1869195,195
1534444,444
1004570,570
4611821,821
3744768,768
3765931,931
2408701,701
3028381,381
728611,611
3267433,433
3922187,187
1939272,272
396553,553
3695003,3
3776367,367
2866171,171
3520963,963
984470,470
732523,523
4948267,267
617648,648
2153000,0
1281079,79
2887268,268
748866,866
4420759,759
1399702,702
1867947,947
4860233,233
2384596,596
348336,336
3661588,588
2707458,458
3786610,610
2850221,221
2166343,343
3463496,496
936412,412
4024555,555
820185,185
3720398,398
1128755,755
3877794,794
1541684,684
4350745,745
1746627,627
135373,373
369960,960
676457,457
4987229,229
4497288,288
3537341,341
2326047,47
1413126,126
4871095,95
1373469,469
4028232,232
2889056,56
1032496,496
2262771,771
2246158,158
3986928,928
3383634,634
453916,916
2234711,711
2070922,922
875190,190
729190,190
4356588,588
1620155,155
3641205,205
3987317,317
4902848,848
3942794,794
4771531,531
4965605,605
4552870,870
4954967,967
4224353,353
2517293,293
2444189,189
1496651,651
3077724,724
3068819,819
4295309,309
4020172,172
2493825,825
1286831,831
512012,12
4137094,94
2601640,640
3374164,164
4331731,731
3532853,853
4147994,994
327731,731
4858258,258
3612365,365
3625121,121
1016243,243
1706976,976
2782306,306
4415381,381
2745440,440
1490413,413
2811927,927
3601946,946
568395,395
186229,229
285796,796
974784,784
4586642,642
4584564,564
